,GBM1,GBM2,GBM3,GBM5,GBM7,GBM10,GBM11,GBM12,GBM13,O1,GBM15,OA1,GBM17,GBM19,GBM23,GBM26,GBM27,GBM29,A1,OA2,OA3,A2,A3,OA4,O5,O6,O7,O8,GBM31,GBM34,GBM37,GBM38,GBM39,GBM40,GBM43,GBM44,GBM46,GBM48,GBM49,OA5,A6,GBM52,GBM53,GBM54,GBM55,GBM59,A7,A8,OA6,O11,OA7
HDGFRP3,3.73607771674953,3.95808967488733,3.6996087290322,3.72964985899025,3.7997693241596,3.83665471205739,3.92731558509141,3.94104001207529,3.76089474799704,4.01137164600478,3.74405949686764,3.88171587258721,3.80803478789007,3.75678683019091,3.95592051401591,3.60075122921035,3.53721279978908,3.32721380468936,3.85873414936244,3.85236274269901,3.84456769092767,4.06056420815496,3.9169964513542,3.93025844803856,3.87373597700179,4.05183088151407,3.85512332518879,3.77217143831369,3.89727225421987,3.80999735715622,3.81717029261783,3.88519487827468,3.53948258888241,3.79885020934029,3.58977618384549,3.71967493982131,3.57554241247807,3.43473588370453,4.0056450706231,3.74865146655998,4.05446090994851,3.61508712563515,3.59119398523751,3.75418651558073,3.7964593617704,3.64544231324725,3.96829588145407,3.90654023249078,3.79373389480553,4.13042386721093,3.73146369615257
COMMD7,4.31369378418384,4.01021028932376,4.33657167533447,4.18525028910094,4.27954400580078,4.1895084486947,4.11884882800221,4.15505754416953,4.33121528072503,4.16441513985534,4.15372531425741,4.28351832167578,4.21605130734779,4.13562968970531,4.22871292795523,4.38448219570819,4.24665555332609,4.24300464395176,4.07615035733925,4.06501252112624,4.20276735832303,4.13687568085376,4.10030036297371,4.18825704326055,4.09439729579797,4.11206226358881,4.19775226277544,4.0195461746121,4.27819631802637,4.26361571425531,4.35747242013786,4.13430345549788,4.27324378386716,4.19838576057397,4.31959323725041,4.25388167204848,4.23026221126218,4.05874665380539,4.16371853104656,4.25538752965238,4.09639254697855,4.01299813683678,4.17019292709174,4.14167131681899,4.17724538179184,4.2514938695779,4.01714052164226,3.92446134137001,4.13266669787139,4.09509762587427,4.24183823643543
GAS2L3,3.63885750231591,3.71177552017002,3.22795711114776,2.60853566068807,3.64172043830186,3.72742315190947,2.57272061798339,2.64269397287456,2.95451409982664,2.99119239440624,3.48325856355839,2.72295212404901,3.30667523776142,2.93776806584424,2.61617712934608,3.68090878440479,3.41721087213193,3.08903883684786,2.395170823121,2.50637783720311,2.27205986014205,2.47600658395022,2.41790825935973,2.45504900661842,1.97711974491377,2.3755355925095,2.57211150269191,3.1748087776577,3.28585536224655,2.70428610541134,3.89526078819006,2.92565547130314,3.68452329005993,3.78570643993628,3.00409212619976,2.3110860172794,2.7818386363564,3.32063620139162,2.2376919962509,2.63485094520947,2.25558122698011,2.8744928343757,3.1690757648095,2.12658917282029,2.79424329493989,3.64184964257007,2.71629138577803,2.42419046073512,2.62071056821912,2.23318908728131,3.7555719630078
LOC283378,3.57051024981964,3.78129140089128,3.58386863542439,3.60049861363015,3.65638610228771,3.76138162147243,3.66443182771496,3.83573868992325,3.76705459313446,3.71316852500544,3.96249335473794,3.46008198581308,3.5420165629012,3.33304241609273,3.88173018572999,3.51253671632253,3.72026285995215,3.64896067848315,3.48873158786387,3.03560022034028,3.47953010780037,3.83398460065566,3.67591685402574,3.45024464214747,3.64977574560971,3.53359642457982,3.89670805400998,3.61077776858704,3.88884531348549,3.7911963666456,3.72516804230414,3.72451761419608,3.71430100145577,3.63074752828447,3.43291496060188,3.53702127497727,3.62557325806397,4.02041013802886,3.71335132814186,3.40735962734267,3.63187318347947,3.48659311399912,3.66740905423988,3.75039614260655,3.65945933293609,3.53234319663457,3.6965815168676,3.66104077242488,3.63509954800732,3.78611498428258,3.06850311488533
PITPNB,3.19348469073395,3.3688391199062,3.22668082850869,3.37639517225016,3.28645422416474,3.292494203287,3.3954190093804,3.4735854962911,3.04307684687478,3.15119266364128,3.48693235503406,3.63976142219512,3.14382982127216,3.53234676605218,3.4109787329963,3.43195287896171,3.67848906089683,3.0498747839933,3.50188336534006,3.65961028061143,3.56618792215073,2.9024679577688,3.40551488769859,3.66851711717713,3.01353069862756,3.20848542864226,3.42810011390567,3.28834425902252,3.27345848815978,2.59476038454014,3.57264289872101,3.45637301822887,3.38638997695687,3.19840990856426,2.84168538188967,3.16149078538547,3.38942569712722,3.33450341068991,3.3438507384579,3.70253099850877,3.2844959295249,3.6362871517532,3.51587040111982,3.1691622641162,3.23369067982611,3.23695422579892,3.25986278109184,3.30180495377688,3.55601577177825,3.28602398101008,3.84038735338574
KIAA0999,3.29434076968733,3.14763613855088,3.44198388865093,3.49475189478591,3.05490631493348,3.54316377105733,3.36383715301867,3.65241547978875,3.06343169280915,3.33270037159485,3.0473480875457,3.35383028632423,3.5371728374634,3.41284846707124,3.39249382474045,2.72250888036542,2.99003412007306,3.08783144394939,3.54748881355177,3.54203052590286,3.45584563104265,3.56435532013348,3.63007256430186,3.61402733483019,3.64991366198564,3.50384976487056,3.53142577658405,3.29958116388341,3.47835853273749,3.40683812344298,3.26742331156466,3.32866598024131,3.16676776714771,3.18699219575287,3.02248404639637,3.2925531069486,3.08681880108285,3.29818212993355,3.46571365187769,3.51385644874189,3.52236871447677,3.34692246568626,3.20548640130761,3.55623686908661,3.11569736188595,3.09494708927793,3.28046067609528,3.53256342574959,3.60218928326257,3.74125428829106,3.27545624879243
PHPT1,4.62507174190053,4.56574796667061,4.60026200869026,4.54192585479511,4.50552778585471,4.32788232692651,4.31892959784087,4.28915818995709,4.50094624874852,4.4870777822189,4.54141692725429,4.49826331652567,4.44404037484024,4.55856617778316,4.4269678275163,4.54694707225897,4.51597472601672,4.46926868161516,4.23804831225118,4.38674866213039,4.43516491531804,4.27662698848673,4.25165366986507,4.6167255786986,4.33581936807926,4.22588212078368,4.38907802887944,4.2881706339706,4.59112454666425,4.32282923609302,4.48853658759949,4.22868135281967,4.47551436372764,4.32386928799739,4.4499302006288,4.43017080918709,4.56624709159102,4.50363760471645,4.27142518098086,4.44876566427774,4.19566039260543,4.21212314818841,4.45058295550707,4.48748540359572,4.45939091947077,4.47857515254042,4.30633421297797,4.29577544536193,4.52020649159498,4.21883192686282,4.53318460132954
FADS1,3.98707111515543,3.6805336660603,3.77949836713452,3.87620652106667,3.76347411618282,4.02571996832408,3.76850927350603,4.00476872461674,4.00550057942735,4.00815283102464,3.65239855920506,4.03717333806329,3.80401880853077,4.10679172595135,3.60154330795981,3.53787007447676,3.6534439792962,3.62435811650559,4.21974100643577,3.92168642347228,4.03209071980024,4.0500052430389,3.9320207155727,3.97939698258079,4.08133949331404,3.87301800188307,4.07714361332151,4.16481239954123,3.8415502928161,3.93070406684718,3.86203162330027,4.06858448728674,3.60695943037485,3.79654921833051,3.95256269521443,3.8359863615945,3.6714223283183,3.7955985032994,3.97007984719305,4.07381894108851,3.96903807027213,3.87469039131121,3.79398591283024,3.869310589837,3.95484103716149,3.70496272867702,4.08167448988156,4.00852757039074,3.97093626104545,3.88852555556427,3.90205475324666
ZWILCH,3.88059810590945,4.20522285626835,3.92869540187723,3.77233637858596,3.87435626583434,4.05170883500488,3.67611520152625,3.83969916072671,4.0665808727087,3.97008138257926,4.26772773877621,3.73870843425153,3.69536336766635,3.67317339056343,3.56001679982523,3.76974395807919,3.83670196475146,3.93070671584904,3.417434988371,3.5368600714689,3.48150540316757,3.70730670936754,3.42265696483878,3.72511267764637,3.51989962677628,3.63978232630751,3.73939083629967,3.92105663005529,4.09447196718207,3.98452245281876,4.29983099219056,3.95184671463764,3.66919261923028,4.05096189289532,3.84146652899574,3.66754036336916,3.94889658262493,3.7562051747886,3.64061637525145,3.66068176482697,3.67122089950945,3.73945263987599,3.79178858225791,3.80714419016438,3.69302984821852,3.85814127984586,3.86820927952678,3.56759587169018,3.47216968244687,3.49159530944004,3.93485170204907
AKAP1,3.31996089215438,3.33915240066335,3.19714900901837,3.23737833293983,3.47178236262345,3.41137926246995,3.30716002503602,3.37769300895564,2.91346203731743,3.18531290699085,3.14908048591103,3.32097709214156,3.20463567249587,3.51061296393393,3.37072491146635,2.92006642581035,3.17964541863898,3.12614764833758,3.42448830777699,3.4252114771898,3.25298257213496,3.41186607293917,3.31522069820779,3.33572361162378,3.47773534704363,3.52994609355827,3.4678705265945,3.37715174299942,3.38560216297265,3.27170270298861,3.2238662183505,3.3288020704082,3.2638428713192,3.37097618874031,3.16799336230792,3.23178449265696,3.28528697220629,3.16380488273207,3.59553281565641,3.35769153585042,3.53411359107381,3.28392033543309,3.25871412737429,3.42859396346842,3.45061225456458,3.27635563032256,3.73224543097267,3.46538240525523,3.41218930170003,3.35646872647269,3.10567773902048
NCAM1,3.1706002157617,3.41291593978231,3.05098881083016,3.65517638587889,2.88994342361679,3.77884303690509,3.65783095993287,3.68996868063846,3.07194530663433,3.79110370946783,3.10077397580503,3.44864464880118,3.85539375547631,3.8522937926647,3.86164825636007,2.84410858356999,3.20112581039472,2.5580398182632,3.8562976436004,3.77332112049833,3.77016970722341,3.76967952827501,3.67239889521932,3.62775398743907,4.06656436771293,3.85899765441576,3.67404163570453,3.48163894829481,3.15313530972913,3.35341647599777,3.28907610210548,3.55477193476296,3.20718934436608,3.10594664422264,3.22861796476884,3.88976281845748,3.28094263342558,3.30443946931974,3.57626611973891,3.64917435432426,3.68895292932418,3.50792155039779,3.19971624254335,3.61950738330804,3.52307213697744,3.19443358057552,3.46303414756673,3.93103801932478,3.7445095286095,3.89437743568012,3.01437308881394
KIAA1946,2.95631877410967,3.07956361872518,3.12647656179372,3.32024019993022,2.90676050658122,2.94873025651109,3.17033184242281,3.34136388415003,2.9464984431929,3.41015579002481,3.1010369857573,3.4720784502168,3.0867924856579,2.46933297542237,3.28778359663773,2.49837948395115,3.18754694691914,2.62785620951586,3.42669307395058,3.60496836438839,3.46038916496114,3.37681338245936,3.43066430878915,3.37227702740306,3.23926293177107,3.4433900489127,3.22868927888184,3.34063345768285,2.76604234896318,2.64746903796945,3.13347599498047,3.15827984764338,3.01046787399268,2.95553430134753,2.46380194176792,3.23526981319646,2.27361926749757,2.79551088392216,3.48637648978992,3.04771789436258,3.28249182764803,2.99911400470971,2.86917889691956,2.88290459273094,3.10490379308823,2.74315607054034,3.22209605332784,3.34511150616317,3.04663795467718,3.60078150271784,3.08104831235029
KIAA1462,2.31515343970116,3.01285999294526,2.85988730457975,3.00730344413937,1.71633728788955,3.31992056056707,2.38263470690254,3.19132579440149,2.10675168296937,3.11285826612069,2.94122164068166,3.12330238474811,3.03397873469804,2.3903114646182,2.84124305892692,3.41627045062958,2.03051876484354,2.89494157216981,3.18685184372936,2.72904566647487,3.20154159197539,3.52876351379039,3.28783665117525,3.27522702180241,3.23234697749391,3.46714293209806,3.32477821474078,2.36167307369566,1.82683253613168,2.6108038397012,2.90652197450326,2.67467563075222,3.18814830211422,2.56096654052959,2.08153452543059,2.65784432818731,2.33077283106446,2.31971801442442,2.34649575952185,3.46972778593643,3.23520917363397,3.03915544854856,2.1155273055275,2.99883235104494,2.77715557553677,1.75678059550685,3.73368531117299,3.10578804433281,3.09051833992672,3.51731310204227,2.39059247958822
ZNF83,3.73572166633606,3.68757345851332,3.68097225342733,3.43863505166604,3.97007217018056,3.57074042891424,3.44924599332343,3.5700449670302,3.65694592609162,3.53404515364202,3.65391357448942,3.33696218397888,3.42154322010298,3.50477917687256,3.43172857910522,3.73688080915427,3.52808341796122,3.47200682754282,3.48307425557779,3.40257344634402,3.44675115504591,3.39976576139443,3.40686926796752,3.25997067725862,3.3144487011971,3.28164186255536,3.37872540627949,3.6179025051726,3.60057292117598,3.61419756514254,3.75732784224384,3.58548622241038,3.53183093606988,3.61946451462084,3.63689882730282,3.44093268438483,3.75386238813948,3.44883983334192,3.37535776297344,3.5136925330521,3.06725242537471,3.70606525338426,3.44683482703335,3.52344443612736,3.63068664556452,3.66476463232433,3.52504493667697,3.47425007360577,3.31187205780966,3.24540605517469,3.72652419206001
RAB8A,4.01531481450445,3.69381476599334,3.81931988709041,3.65952544439284,3.87480321582173,3.89680781134256,3.79549808723218,3.72315714593404,3.85208773157931,3.87093556119933,3.99582606674683,3.7087385583105,3.89769475899409,3.86051276744536,3.83895513376108,4.03131686895698,3.80660503520358,3.85724393958372,3.72081868203757,3.5673858931659,3.58049171902349,3.54008622680361,3.60169720395076,3.71440068312977,3.69032572859868,3.60903010017203,3.84733589178323,3.96986563087876,4.10139857088271,3.72794072177568,4.01692462679574,3.73035681392292,4.00556957246696,3.81122897394543,3.91369021974873,3.80181441459731,3.91245423834826,3.85071759082593,3.7547695805035,3.78759995062412,3.71693674115559,3.71109904710285,3.96863156391179,3.72623649691348,3.86876189946009,3.92057122242816,3.53009181579183,3.90410689035844,3.64606184212689,3.41061782226585,3.88809009758742
FKBP10,3.44363671112297,2.9928882770995,3.67288377382559,2.25099299046588,3.34088314503801,2.902190609668,2.05191620888842,2.36838359067859,2.77142431423555,2.89024156277341,2.55012313094192,2.8387936989232,3.03684598833439,2.87636450571529,2.35913891496373,3.62514786127581,3.34880819705939,3.61064100261655,2.28150605887717,1.84189731199709,2.59398679836029,1.77409341337619,1.8018494392054,1.96285687359947,2.07256235953496,1.849493120891,2.14327717232577,2.26957131320959,2.72288225480452,3.26354659707592,3.50239570761232,2.99562115656924,3.03706775804256,3.51696839478784,3.24964221190114,2.58482292013831,3.09319957781098,3.44452163309455,3.6522002975441,2.51098444395687,2.22526791837692,2.22922862935586,3.03760137582543,2.43520869756411,3.09325213712793,3.45262520986417,3.14896061512291,2.19145939844733,1.96335331557154,1.95548570588934,3.30163281214015
C12orf29,3.19503241109126,3.13432312331611,3.20758239972003,3.11626030227241,3.2973325694902,3.4619661844358,3.40025711813926,3.36539456409099,3.28943598617446,3.4456711323911,3.1458884872395,3.31199530403118,3.31122878892671,3.13593146356227,3.45866518983501,3.18736474162911,3.20195670308953,3.31708737334173,3.46722661716808,3.50217439086851,3.50751423623143,3.63098711392512,3.47609859097367,3.44100537147082,3.48366316707842,3.47744757677788,3.12050614965664,3.59614475408589,3.144695295067,3.2966322879181,3.04617820492727,3.21199172806398,3.05644135664797,3.38484621908786,3.30304543266942,3.39222301486073,3.19722595767294,3.2821805709973,3.34285518062367,3.26199971108572,3.61425151380374,3.2891332393912,3.03705260472493,3.30308347197032,3.23622654415908,3.30201884332405,3.42434137145613,3.41734180063145,3.39529650698819,3.58395184272072,3.349237496691
USP8,3.52293341951394,3.42767238082706,3.59208500160596,3.60610188625412,3.63442466796839,3.23265438178351,3.39204713556361,3.5117454338775,3.34492449858489,3.46381940640233,3.43175059646761,3.58913137493395,3.50666897806445,3.30840731353422,3.27506821982354,3.43350933908857,3.66973544283815,3.41021962936667,3.72249012093459,3.63896472376229,3.69611479439484,3.39169322456793,3.63389365396008,3.73511443914073,3.39858697275836,3.41296779601023,3.20932624308113,3.44787294275445,3.33796414702974,3.51745138330906,3.43987687906451,3.4497261000943,3.31118785029713,3.40502312345545,3.42861565470447,3.45237164803603,3.48284372483672,3.51426184764726,3.50927391286244,3.62745209235917,3.50342485034223,3.52413533729852,3.70727288068979,3.4717036552196,3.58080025483867,3.51122514013869,3.46643726296906,3.41527941770365,3.71760968087635,3.61126413607674,3.66866159685015
CFI,3.63390576177711,3.35330713806996,3.87490946542105,3.16678019109565,3.92452392140803,3.02920434047086,3.44768228048895,2.76046244270904,3.16056576378043,3.32669380147465,2.80443045528247,3.18897795397155,3.44776685750997,3.15600306291814,3.42417018270916,3.69308813677604,3.66997312703474,3.86762497207685,3.11382273532196,2.84329882073059,2.80278535191775,2.78172809579525,3.12122028555638,2.73320127890024,3.02040976510783,3.08223120170688,3.12711128032363,2.90297922777666,3.39579468919323,3.43149403296421,3.53759143993081,3.26785573148113,3.82567662498273,3.59421371242083,3.37893761699345,3.8032300076685,3.5837472487109,3.32441128374526,2.76785240553628,3.36554339134205,2.84956313104552,3.28010762964873,3.77620218501712,3.51612891679941,3.00598055923186,3.716063055021,2.69931556522862,3.46526846225624,2.96420492733829,2.94359689445051,3.68056638065089
