,GBM1,GBM3,GBM7,GBM8,GBM9,GBM10,GBM12,O1,GBM14,GBM16,OA1,GBM17,GBM18,GBM19,GBM20,GBM21,GBM22,GBM24,GBM25,GBM26,GBM27,GBM28,GBM29,OA2,A4,O3,O4,O7,O9,GBM30,GBM31,GBM32,GBM38,GBM40,GBM41,GBM42,GBM44,GBM45,GBM46,GBM47,GBM50,OA5,O10,GBM51,GBM52,GBM53,GBM55,GBM57,GBM59,A7,OA6
TSPO,3.5303669782522,3.59721950466127,3.74979079215396,4.02089433365234,3.6221125375303,3.77413571414991,3.61174188989204,3.58176573512386,3.7801770620743,3.72225448943411,3.53562003512374,3.69355838534056,3.60145590205874,3.41681618635001,3.42349326937147,3.88071077803632,3.37881491411799,3.64570869132916,3.72862004060862,4.23777256210053,3.83061881806793,3.37646727472687,4.18286560511083,3.53386823290844,3.6359308800889,3.56607647116295,3.37180110820259,3.44001455335182,3.15907065887486,3.56565600226172,3.58112064907521,3.80311487149927,3.42210882960695,3.68139294251075,3.66166524639469,4.0654838083331,3.74526971168723,3.81101784020443,3.83782660364215,3.64998435389529,3.61958153301744,3.53446056411478,3.56649818311247,3.80726733359464,3.55103307039523,3.82453948629262,3.54986143335176,3.63747561971604,3.7769712631151,3.68827785214087,3.34436279568368
KIF5B,3.05313339939638,3.49225248428777,3.2043311070223,3.3157984818997,3.49649056746498,3.58460845098887,3.42228937353997,3.55547836935704,3.5242037954802,3.33170256613931,3.54876948980092,3.36197210516205,3.51027456429828,3.43883067521964,3.25102174186294,3.29613757498048,3.07008702226503,3.27182232993651,3.36901666730213,3.27715864363434,3.26920509312921,3.30130503410903,3.24723065073011,3.38467001284512,3.59558340265205,3.725970160145,3.5484867088554,3.46668630532571,3.61035583746209,3.68072294157856,3.4338987434661,3.30908376239772,3.47979981275863,3.60736676131847,3.39696888356054,3.20060976441559,3.36592898164397,3.36082640097427,3.33342812884236,3.74054742276062,3.37984881654877,3.46941137681316,3.74887847142029,3.29958421409283,3.34935485803416,3.25124023900427,3.23397280882231,3.35334698800278,3.22771835075267,3.44889081722689,3.55188188176935
TMEM106B,3.72749066772119,3.75409938610842,3.6213887016396,3.67200729347393,3.5845220910357,3.74737109572627,3.92709542820045,3.75059462807124,3.92167217213639,3.66116975681968,3.96957958070693,3.71426695857022,3.85063416787678,3.72969922631617,4.08172903824787,3.83557389861789,2.96730689459985,3.83086641285209,3.68393301370351,3.5722825829664,3.99562295521696,3.70227023151912,3.52835985545331,4.0960794040721,3.91303751956931,3.97234092947582,3.96211763716577,3.59038289807827,3.96327552987968,3.71796326188704,3.25908786285725,3.54009950066605,3.71949685091254,3.67497892599457,3.53717132462174,3.73274210119508,3.66359125454191,3.67688794720446,3.71149214586082,3.67023091234457,3.8994755553451,3.92523146616879,3.62719620278506,3.76813974550001,3.6992788515865,3.94572563895077,4.12170202527202,3.38790551173421,3.70551878998601,3.82970493993185,3.93966898352233
TCEA3,3.30197399375875,3.27342910190517,3.79573247113379,3.04692066586802,2.84825687396512,2.93815131926494,3.01176703681014,2.99332687152036,3.69796475297498,3.59692736366527,3.06488084602798,3.23933877661903,3.44502164019158,2.65451344679576,3.0290894129949,3.28728586687573,3.23740473161171,3.76345157960553,3.68589742988856,3.34435827554654,3.28676557559365,3.09604403559997,3.56809501536831,2.93934999454911,2.97042312681111,2.8115321104701,2.40111436364144,3.19361151461806,1.63375115995311,3.31549676930128,2.96132045898678,3.52581237583188,3.25374230228862,2.99358743565204,3.1954529569705,3.20378653366364,3.06370405890715,3.32638686704944,3.45381306211826,2.88954259907308,3.41972995575232,2.91148626925084,2.96032281631508,3.22342117253577,3.37524484367512,3.34997514140333,3.64091094747182,3.37728584749245,3.26245227632575,2.01415497275911,2.96449816729075
FLJ20273,3.28004952031226,3.43524153932336,3.82751000819211,3.4270928588966,3.43703894178108,2.68280098848258,2.8814816631,2.87552310706316,3.70425839043031,3.4522294047557,2.97251663933111,3.53163242578165,3.28373756586773,3.36899902724167,2.75128449412963,3.35036782055409,2.96301816127033,3.60532530556002,3.21259107100608,3.74697682949762,3.16247568669051,3.00940882413892,3.64109547471213,2.99112502399636,3.0820903021509,3.03973882623523,3.42232041493432,2.93104321143457,2.95676613472804,3.17137683019605,3.06804218673151,3.48031041162517,3.20660165746956,3.64288367424093,3.10521510492262,3.58732284434955,3.43190902427564,3.39381272809336,3.54947226755733,3.34638290452546,3.31998064079243,2.88938687191094,3.07879056725697,3.57205089317306,3.31359939314596,3.41000341589317,3.10930107672839,3.07770793919207,3.73639275696863,2.82484342188171,3.11496941275691
GPNMB,4.17217639524128,3.83021329403729,4.41855889077499,3.95695972010025,3.22067387190368,3.25949114581901,3.82518553379497,3.71552426983051,4.51307641809392,4.33611338101814,3.74630383828602,4.20518733298896,3.97328721967128,3.84252549257166,3.61533624286512,4.47373331668257,3.69992960280492,4.43573378830211,3.57013694166847,4.61173185577305,4.26992796406794,3.72917637612607,4.69542125632125,2.93662531769957,3.44766152097367,4.0271939678948,4.12352694163574,3.4520065961708,2.89483037483093,4.14166360686198,3.6264745364561,4.54492792696254,3.19465029778577,3.34107625702053,3.84633036875857,4.53670297293279,4.05687700226233,4.07450863321969,4.35471120956777,3.42364540491343,3.20993837928189,3.76273009094847,3.33074991703956,4.31473443693586,3.77018039721249,4.17303977862383,3.08022699760062,3.76794178433708,4.17668398484548,3.28155988581634,3.05614378857476
RGS19,3.32698333721034,3.5205606901247,3.57570557098652,3.3745997075708,3.43509436974158,3.30059439706558,3.15410247013819,3.3894030204237,3.4445473805164,3.49173362683021,3.2600895229804,3.48817181263022,3.48750376470343,3.46172041947931,3.20661919979805,3.50101363835056,3.16434363436535,3.44309581059929,3.46297043991221,3.70197489148735,3.56364338152764,3.21788383738986,3.68413986797101,3.15241158089378,3.24448543320142,3.30908440186965,3.26592480605031,3.09440334126833,3.11283314726402,3.28204244033427,3.30352262776894,3.50579388517707,3.33904697156467,3.51231543601994,3.37494236083421,3.7124762858786,3.46579404663463,3.5105188713262,3.33883364802441,3.51432310987107,3.46885592517633,3.23045556347838,3.34473525051137,3.51973036494979,3.23191741679656,3.40744750354663,3.43208891275986,3.47553739339682,3.48944686319901,3.27339508541098,3.20541252630759
BE326808,4.22905810398542,3.89107007488498,3.57615457494124,4.13018447421511,4.35397048069828,4.14591207559271,3.71429085594882,4.3030456704254,3.41672802300174,3.99030279530297,4.29308832113744,3.69709598167084,3.76023545525538,4.21162545551536,4.13553945676076,4.19290483429592,3.42534409353955,3.59683243045749,3.97650193255561,3.29823633336237,3.60935948521739,3.62673608290661,2.94907954593844,4.31381853871077,4.24177517204283,4.7883707094715,4.36474658080327,4.27435591629719,4.43307639295546,3.61657401982,4.43477801756836,3.96323625368146,3.82538307568857,3.76468883532241,4.22535043434838,3.70720870973637,4.19133457216298,3.92521722751119,3.77003926816508,4.15442549481654,3.73007156647228,4.49341362939056,3.46221196021476,3.82940065794776,3.76368115836944,3.89557109796627,3.99023644158082,3.9804959595173,3.68579009034773,4.15606237189663,4.37932977953705
TMEM41B,3.66450461525633,3.69604431863027,3.68861271982054,3.49243391708649,3.5961276940561,3.54876372060132,3.77836349613071,3.7729392567586,3.60803883713679,3.63537184125091,3.61845603722293,3.61510798744319,3.59846789323065,3.66908302396833,3.48370138233946,3.5681044077252,3.35397005779921,3.63123722708706,3.59690703827755,3.51021138682649,3.71242610024891,3.54565342409633,3.45641932963597,3.68552632885368,3.7230759704855,3.72108538926897,3.69938412376818,3.6971524187321,3.67131921880721,3.57509959101854,3.65276737515726,3.2752339349382,3.49943440366517,3.47553187219941,3.56350718974265,3.31185299599275,3.63869527332672,3.57318141999981,3.54877550441676,3.48419844466842,3.61548143387871,3.82224387806989,3.64487925843038,3.53791450349612,3.56159636421427,3.52117183178322,3.6532432028344,3.54172585598293,3.66262147957652,3.66387517346401,3.52223055501431
TNKS2,3.3161444479556,3.49587915633398,3.44778404972508,3.63397517341324,3.62958205928387,3.57175854578457,3.56734214465934,3.62713143820279,3.58774664976606,3.29072270112261,3.74051419235828,3.52134380160635,3.59491615067914,3.49299953424819,3.48351982989293,3.5655259911021,2.53165260010072,3.43184251091608,3.65875936134282,3.61213394152937,3.42469138704464,3.37101944035784,3.64991278677296,3.83578870461736,3.66269173836188,3.83810593758624,3.74544948227947,3.63256570042247,3.85094927800376,3.60912486134973,3.51693999804198,3.43761708393307,3.43515847356632,3.66445543328009,3.57098529795542,3.28027348333609,3.77487403523529,3.56672237134731,3.58175526837902,3.75429947483333,3.50334445115256,3.7838229987424,3.72324109890776,3.55947043661727,3.32937489267476,3.43343186453711,3.40772478339947,3.2207109724439,3.46772099267908,3.57860425874192,3.79831267567576
TTC7A,3.33093258729956,3.6292731725086,3.55749288559121,3.52841465874606,3.41319344114408,3.57375983573124,3.62848323835269,3.39941860669844,3.52926296986755,3.75624796003715,3.45551574558986,3.58670756283915,3.53102011089753,3.64363928431351,3.7697354713091,3.74121141859964,3.38760869831323,3.79510148115217,3.70621194861798,3.7031005906415,3.57693743347389,3.39778346072913,3.75333466640738,3.4860307156598,3.42029265011482,3.4324994859961,3.25776950325499,3.46045159764809,3.47093092075178,3.70720615292826,3.35755924847873,3.53281563439256,3.34723768132697,3.62706789394165,3.53083235908924,3.73586649911242,3.71326283581807,3.64068661003235,3.56333249804131,3.59926163020659,3.61993948443044,3.37734578026858,3.24599604483854,3.68505823938135,3.46643296020832,3.59228392938223,3.68326169965013,3.52691536935063,3.74265091008301,3.34212409945402,3.59316950092059
LIN7C,3.85508985818775,3.84927202351872,3.86626003971591,3.7149090473699,3.9614698841921,3.66774798610783,3.78388715005888,3.93204153827265,3.71553129304312,3.78716983215317,3.76764630470283,3.79178605703632,3.90282753955455,3.79204579734699,3.79685084773537,3.82529749822035,3.94809598143807,3.88518062229388,4.06724796146539,3.83285531596972,4.00328712437987,4.1004299635675,3.82404606486102,3.75336187238866,3.96895723791947,3.94728051537969,3.87072675518719,3.94276401014786,3.97767066385056,3.84104133024592,4.06690034245424,3.86593515189636,3.74164252331255,3.67310895578885,3.97576744126865,3.85285331419241,3.74807998281527,3.92441973693273,3.79135690688199,3.59421526016031,3.77916862313522,3.84507291224946,4.05017056389639,3.85898245192391,3.95318405137613,3.7547030430533,3.86752140302666,3.99265242674573,3.89233339899256,3.85609413934997,3.52942137064117
MFSD1,3.89877683324032,3.95062029240721,4.0009797481228,3.92672311072741,3.90062937425569,3.63428930391945,3.77704666650893,3.708380868407,4.10665456595081,4.00914414669278,3.79149731337597,4.02812013296819,3.75077953211399,3.91966624145181,3.75749115316236,4.06061516547436,3.70006426273706,4.05706524400115,3.93401065659777,4.44183432317115,4.08931244253825,3.65521193197218,4.3982327460729,3.6421260541874,3.76135814844965,3.82010006847024,3.88055476708967,3.71694132476886,3.75641441697581,3.88503611264868,3.55830492103471,4.09184471820721,3.69924525979078,3.77137160271938,3.8349190614619,4.22874416738169,3.93736541083837,4.05788072620657,4.02502754083287,3.86678539891325,3.9358244570003,3.91277655744767,3.63092494409164,3.94399282767906,4.01586133568487,4.03612513305596,3.85646974645767,3.67255132024421,4.08403230078922,3.80848740151203,3.71467337037591
ZNF291,3.3273295035513,3.24845808050932,3.25365343283559,3.31028537244661,3.23322107253329,3.06839330844586,3.54109238662169,3.42020304427946,3.17621284448945,3.4890619805035,3.57179451792323,3.36726457910512,3.4773588935382,3.33441896598689,3.29594273962413,3.33424821689316,3.61085821156065,3.32767988711751,3.38646168775094,3.0916979021729,3.30392122040179,3.70768009829879,3.1136412455532,3.60926861955053,3.63136908017556,3.27847259010122,3.33242613789736,3.49698469210196,3.60031714955301,3.47094912890803,3.44025273874472,3.39159416944782,3.38100924803766,3.32576496221048,3.18722789637855,3.07289736298342,3.45963309262318,3.23506613179402,3.33302486638361,3.59108888229601,3.24520707363598,3.55138509293649,3.26960446330383,3.39300858398388,3.42826473883074,3.41761682129497,3.35278355162753,3.49564062092068,3.27523693059621,3.22811561255086,3.65030499702693
ZNF18,3.59489716587592,3.54151671601582,3.75885552125029,3.21645885323154,3.33553010993473,2.98133694806389,3.36883874839203,3.17199542820396,3.50570850173342,3.311220516665,3.36635551959983,3.322475246234,3.42742394665522,3.55925577262224,3.72276320460103,3.5024541601198,3.33954723391747,3.49509829765632,3.63656070729199,3.62186219524949,3.5199328153517,3.54677973341868,3.41401015133718,3.29632200593063,3.42184387407579,3.35229638484696,2.90921519900275,3.41438264000288,3.36023128745798,3.18046652214335,3.13422557239174,3.46013919388588,3.34795007680224,3.43421349937837,3.37135680297094,3.6684453718217,3.30076521247638,3.35764807989025,3.4587914488125,3.42754339453729,3.45034843027352,3.37400611305464,2.67530897679268,3.35701079839385,3.44286842193717,3.57139178592888,3.49890822788634,3.49658677973056,3.51732959782677,3.2647611722085,3.37089337020506
MESDC2,3.75164417367947,3.80158665147832,3.86726414094408,3.67232095406514,3.66038578241562,3.77663385586264,3.60492284974388,3.77396217439567,3.79265183801803,3.69726509645614,3.57094575961097,3.75515409098494,3.77772057870068,3.8102840790004,3.48421710192712,3.69349655350112,3.65830766576938,3.7014839672812,3.87584188613179,3.90577753710796,3.73177299910576,3.60641823557697,3.85007895435182,3.58845827329573,3.60268796121655,3.72513034276475,3.53470140393062,3.45544849060766,3.69831563783326,3.78594709106036,3.54025049359854,3.68027421826049,3.48055047743439,3.75360190089026,3.80571930974335,3.84719131199039,3.72366529782652,3.88263585789464,3.8136370896541,3.74930319616395,3.7169864082777,3.66801390440389,3.59269659987423,3.72174394135939,3.73950604817419,3.75588361766576,3.73407820557865,3.58434570060899,3.74751458134217,3.5433814406913,3.5538992820549
RPS25,4.51533224015886,4.61686898389261,4.62465495446147,4.37265180841034,4.73594139421933,4.54698327346881,4.37942616051145,4.63793328384394,4.60817602879415,4.55461089076741,4.63197386301946,4.47356156012273,4.54891295864401,4.66540148618699,4.5596391704376,4.62608906096836,4.68781507325501,4.49040098130053,4.64702415728934,4.86050025264035,4.67648319555669,4.5810190056393,4.88975428164769,4.586253196981,5.01422558879133,4.7114894453651,4.91214656672047,4.57315722525489,4.85078415843834,4.43145505291495,4.67349083420153,4.72265792322096,4.56149474306902,4.40449151508858,4.61424264599092,4.5764468122082,4.62906128986165,4.61282258134994,4.59825957733555,4.71554319880123,4.62100538756392,4.70223206850367,4.75891753667634,4.68228341460147,4.57510143945181,4.60174301442673,4.37761806965454,4.6166028952558,4.75552596185938,4.92563736041899,4.77817810342891
KIAA1344,3.81880118361173,3.66079378504994,3.77744987781159,3.84250882860407,4.00173492398714,3.98042686364351,3.7617905405924,3.72204689942,3.83230123197497,4.01612693184823,3.9246244130052,3.81115612528228,3.90223113529206,3.95750135800207,3.64972982860791,3.87806525918885,4.03122420350914,3.87861054105953,3.88511205127638,3.56600982278079,3.56427916870766,3.76784536413603,3.70110400057989,3.9644199736155,3.75069032844053,4.01655455813062,4.17774716100929,3.800553224901,4.06048539951895,3.8704455768203,3.76992081414353,3.81036319004864,3.76547922665655,3.7870595767202,4.03787518314198,3.34433056411228,3.75369380135454,3.64275072391852,3.93433919757145,4.13476791360933,3.75005179858076,4.04084291532952,3.83608531471669,3.59583922307202,3.83018253859986,3.83805108147033,3.64705526718051,3.78097114233744,3.6170003411209,3.78364063724057,3.97096388915706
NDRG2,3.77068886293842,3.61076233800669,2.8683857828036,3.7396232069273,3.96487234990236,4.14195846223207,4.2924076934286,4.31709833869788,3.23040472327911,4.22963600481235,4.18517490321346,4.250496436291,4.30923652679859,4.39567889359889,3.71582340822752,3.78740542260968,3.22544006739296,3.75653448209581,4.32258651121103,2.98537392441537,3.70187775187205,3.05971106049871,3.15469201472528,4.53373235000844,4.44072053215982,3.78937909915276,3.97367361275024,4.18796685609293,4.49494409704678,4.45805322010486,3.59510198132194,4.01793048290109,4.16535126873427,3.96932559580616,3.85747470458878,2.32129802759651,4.41149308561527,4.25321964880068,3.76755782927177,4.28970607141069,3.86472538691241,4.29932905539092,4.20590560007012,3.38295813486723,4.12488540197111,3.89251622040399,4.28601265188084,3.03999794190011,3.62640021991318,4.0370348587203,4.32745336528639
