,GBM2,GBM4,GBM5,GBM6,GBM11,GBM13,O2,GBM15,GBM23,A1,OA3,A2,A3,OA4,O5,O6,O8,GBM33,GBM34,GBM35,GBM36,GBM37,GBM39,GBM43,GBM48,GBM49,A5,A6,GBM54,GBM56,GBM58,A8,O11,OA7
KIAA1946,3.07956361872518,2.10492391746629,3.32024019993022,2.82457096917198,3.17033184242281,2.9464984431929,3.10960419213058,3.1010369857573,3.28778359663773,3.42669307395058,3.46038916496114,3.37681338245936,3.43066430878915,3.37227702740306,3.23926293177107,3.4433900489127,3.34063345768285,3.13775846268813,2.64746903796945,3.29494875237834,3.08920331801695,3.13347599498047,3.01046787399268,2.46380194176792,2.79551088392216,3.48637648978992,3.44945803392423,3.28249182764803,2.88290459273094,2.82694640565614,3.09018713471983,3.34511150616317,3.60078150271784,3.08104831235029
KIAA1462,3.01285999294526,3.18964272515792,3.00730344413937,2.17042307863341,2.38263470690254,2.10675168296937,3.0531483861658,2.94122164068166,2.84124305892692,3.18685184372936,3.20154159197539,3.52876351379039,3.28783665117525,3.27522702180241,3.23234697749391,3.46714293209806,2.36167307369566,2.75954093663092,2.6108038397012,2.12022833221378,3.01847164339251,2.90652197450326,3.18814830211422,2.08153452543059,2.31971801442442,2.34649575952185,3.26787916928204,3.23520917363397,2.99883235104494,3.00961489386169,2.73095983190461,3.10578804433281,3.51731310204227,2.39059247958822
ZNF83,3.68757345851332,3.89393888258578,3.43863505166604,3.46676829933818,3.44924599332343,3.65694592609162,3.58020066185962,3.65391357448942,3.43172857910522,3.48307425557779,3.44675115504591,3.39976576139443,3.40686926796752,3.25997067725862,3.3144487011971,3.28164186255536,3.6179025051726,3.78471647730348,3.61419756514254,3.3920034627982,3.36647413558156,3.75732784224384,3.53183093606988,3.63689882730282,3.44883983334192,3.37535776297344,3.29968856192612,3.06725242537471,3.52344443612736,3.81074241372301,3.4596853869463,3.47425007360577,3.24540605517469,3.72652419206001
RAB8A,3.69381476599334,3.94909688096259,3.65952544439284,3.83982433925996,3.79549808723218,3.85208773157931,3.88626093953293,3.99582606674683,3.83895513376108,3.72081868203757,3.58049171902349,3.54008622680361,3.60169720395076,3.71440068312977,3.69032572859868,3.60903010017203,3.96986563087876,3.67253304314287,3.72794072177568,3.69327017210716,3.91013594916276,4.01692462679574,4.00556957246696,3.91369021974873,3.85071759082593,3.7547695805035,3.68777814086179,3.71693674115559,3.72623649691348,3.93728192477854,3.88877159587977,3.90410689035844,3.41061782226585,3.88809009758742
FKBP10,2.9928882770995,3.51796137649308,2.25099299046588,3.25095302773576,2.05191620888842,2.77142431423555,2.92047813353791,2.55012313094192,2.35913891496373,2.28150605887717,2.59398679836029,1.77409341337619,1.8018494392054,1.96285687359947,2.07256235953496,1.849493120891,2.26957131320959,2.67491530939847,3.26354659707592,3.31881789213562,2.52822873688531,3.50239570761232,3.03706775804256,3.24964221190114,3.44452163309455,3.6522002975441,2.65062802492777,2.22526791837692,2.43520869756411,3.32361650703206,3.52102373932215,2.19145939844733,1.95548570588934,3.30163281214015
C12orf29,3.13432312331611,3.40812323298323,3.11626030227241,3.22623788525133,3.40025711813926,3.28943598617446,3.51013303936227,3.1458884872395,3.45866518983501,3.46722661716808,3.50751423623143,3.63098711392512,3.47609859097367,3.44100537147082,3.48366316707842,3.47744757677788,3.59614475408589,3.11546905173815,3.2966322879181,3.35323050811686,3.24807262746085,3.04617820492727,3.05644135664797,3.30304543266942,3.2821805709973,3.34285518062367,3.51609252476921,3.61425151380374,3.30308347197032,3.50183536635418,3.1455826538047,3.41734180063145,3.58395184272072,3.349237496691
USP8,3.42767238082706,3.52244149470365,3.60610188625412,3.51784012938627,3.39204713556361,3.34492449858489,3.38119669512213,3.43175059646761,3.27506821982354,3.72249012093459,3.69611479439484,3.39169322456793,3.63389365396008,3.73511443914073,3.39858697275836,3.41296779601023,3.44787294275445,3.66452887505945,3.51745138330906,3.39997312572151,3.3877774924767,3.43987687906451,3.31118785029713,3.42861565470447,3.51426184764726,3.50927391286244,3.45297535667965,3.50342485034223,3.4717036552196,3.46268124522203,3.4545724643418,3.41527941770365,3.61126413607674,3.66866159685015
CFI,3.35330713806996,4.27989466084497,3.16678019109565,3.84079815459096,3.44768228048895,3.16056576378043,3.22532918643347,2.80443045528247,3.42417018270916,3.11382273532196,2.80278535191775,2.78172809579525,3.12122028555638,2.73320127890024,3.02040976510783,3.08223120170688,2.90297922777666,3.38927030253451,3.43149403296421,3.89986376562922,2.78639220008093,3.53759143993081,3.82567662498273,3.37893761699345,3.32441128374526,2.76785240553628,3.00204850545058,2.84956313104552,3.51612891679941,3.49767905811603,4.06615482064075,3.46526846225624,2.94359689445051,3.68056638065089
RAB6IP1,4.00677716802578,4.1687082743754,4.20560535964758,4.12712991541635,4.22653984727787,4.27270942077951,4.11295812432549,4.27386633523072,4.13993629621033,4.37295807990635,4.33980032681205,4.14900462294736,4.41055940748393,4.4584311814279,4.45298714070824,4.31528298710867,4.38249255986752,4.21837772315768,4.1479611033035,3.99162252077323,4.24704664240759,4.05359479310855,4.09812388788887,4.22913736625352,4.33200942771708,4.42214103402464,4.45562319500258,4.29122128515783,4.38440607116748,3.98437643168621,4.18755114858519,4.43385255794486,4.22343667246516,4.36085035506217
SH3GLB1,3.80095189114316,4.02414885628303,3.31691490460546,3.87809786430926,3.65935743499776,3.55772982602338,3.5862299335877,3.71670616466278,3.72296806910118,3.38506637640303,3.52577225650029,3.58086501382055,3.47757500010179,3.42625972064219,3.54066926799947,3.57121219476848,3.60818381164669,3.71461019994031,3.55875943519538,4.09534620757066,3.5777820367373,3.84112116890715,3.98296252272368,3.82232129811589,3.80960765271364,3.21687418804207,3.35336585287928,3.28047797938087,3.53833226631532,3.86840083607761,3.88030116546725,3.55365854271733,3.41015849240938,4.02067118703317
TJP2,3.67433526188296,3.50156559816754,3.92144158919374,3.4913212044936,3.54016160693413,3.45884897811032,3.34037430481979,3.52227165519771,3.67606722548773,4.51639240997362,4.19920208678059,3.71569438357154,4.38079277061296,4.1794191272595,4.46550458557151,3.64365033419257,4.13106823072062,3.92081060651147,3.64711967264765,3.47171714055464,3.67402369719911,3.78710680208821,3.53838180260774,3.59595221201695,3.48429158055352,4.15463589484618,4.33229740240253,3.6388532129074,3.90977312221341,3.42080006759465,3.46539817046989,4.02216292914269,3.86572528801618,4.04526514725668
FXYD5,3.57099602750463,3.95067639271911,3.61530085901901,3.86771921140936,3.79632207778546,3.49322292459842,3.68710694660979,3.61957381619769,3.73601431438949,3.3018214272326,3.17932970420855,3.35803674186537,3.39202829341718,3.35218155301144,3.44377116670032,3.43349205257662,3.46404190705706,3.53900956881986,3.54072829184886,4.16805034849213,3.39661478036503,3.75535125340702,4.17511366293113,3.48814810251659,3.56516362024015,3.3971091908756,3.57141136048938,3.30321485483454,3.79614940481808,3.56377194154736,3.84042084387326,3.64625841423563,3.38035363076587,3.72029866889031
TUB,3.77996591725122,3.4231842489138,4.18745737690508,4.0152996794403,4.06561130542226,4.25745633199765,4.32714899168178,4.20994475339406,4.0562609708016,4.27349661791046,4.19895661934263,4.29434870825358,4.32887881623365,4.21982175174479,4.513024309338,4.22982408437334,4.18222494244978,3.59087982553096,3.79959450299358,3.84806306089614,4.21889896312184,3.29811327308165,3.9172930891857,4.03689170768791,3.59838687390076,4.53803518148795,4.3467123902165,4.45579719053658,4.36826289109666,3.94985401460087,4.06205856028872,3.94872991441173,4.23401299665554,3.52937644922434
AA088873,3.42766572964076,3.56644397415389,3.30978044137716,3.44352536290608,3.58100909071242,3.37965045897435,3.45124991170101,3.22554213555736,3.48301213573153,3.16676273830584,3.14743113367074,3.24866733725593,3.39659021060423,3.28368943203819,3.1751539093262,3.25777070271069,3.44242881094623,3.46252572159605,3.1878201116037,3.60565094299414,3.24409643651345,3.42317769254565,3.52594720139408,3.44813935796985,3.62485239036879,3.13551173791137,3.28507661887812,3.31780393359218,3.33352445315443,3.41135467180912,3.39208974749661,3.5154798870985,3.22352760981775,3.30067459740007
PRKCA,3.71708989097888,3.94277357267826,3.92461185928489,3.89022288614176,3.95005153326395,4.08063774091871,4.00226803336402,4.03805473439507,4.09261668922642,4.19533855230112,4.07693106524703,4.00439326291889,4.24104284037944,4.18076242149127,4.21048564956327,4.05414365570422,4.02975658323513,3.97408026969646,3.78964282029439,3.9142055999347,3.90469888708867,3.85898792007515,3.8334104147828,3.97370872654758,3.94128160321829,4.11810755118658,4.19934248372702,4.2185621817366,4.14299292875824,3.90416700362701,3.96254316075273,3.9884635264571,4.11033970019381,3.97734729756773
RPL22,3.95923282149501,4.12718179778394,4.34033673762518,3.87695499548014,4.22971273063817,4.22407384548191,4.13144032322963,4.24346233320118,4.17844468242114,4.42064909163858,4.44048118568533,4.29863166073458,4.42301660427463,4.61865969667044,4.46865964422065,4.21957357703562,4.23741644707962,4.4318259934595,4.49240572868903,4.19139207049963,4.5245910888909,4.31890369551319,4.2350615314335,4.17348143004163,4.29089546467858,4.3978533843421,4.51815192961477,4.34683766605296,4.43515802710474,4.14618535876661,4.23532344688617,4.46326896265238,4.24641693363723,4.1439149185125
SLC1A1,3.36266000157084,3.20335413520359,3.71469071131512,2.79319369283662,3.63189832260919,3.90894341329719,3.77324287127781,3.50206820076768,3.66605470449474,3.64178375715955,3.81018189217374,3.76076669123643,3.87185875200886,4.06992279104646,3.70469484608609,4.17047405695297,3.58827865549845,3.58759120891943,3.63119407939328,3.19744238883452,3.6853589430798,3.34078051316827,3.34050162034772,3.38706968317376,3.32568228882331,3.86914954813684,3.50202992769957,3.80220774793922,3.59784771055926,3.82987267968753,3.38177676261398,3.78148617222524,3.83112610420146,3.0309339151048
RABGAP1,4.24823278404015,3.93774846824819,4.26842634013781,3.81599742988383,3.91751133861711,4.03147366412872,4.05394386362292,4.22550058766537,3.91972747861483,4.27661306856136,4.14560368092563,4.10382584547348,4.28619350051506,4.31516193166216,4.14984561545537,3.93376797002854,4.22650888713533,4.20265325769759,4.01511243897489,3.89675686139898,4.2099963856108,4.00638893208818,4.02795727628127,4.03074844134757,4.0554063149418,4.00957322043033,4.09998047005613,4.04310528045483,4.23334731512355,3.99591463240011,3.88065830424412,4.12565637956694,3.90672583872347,4.00864581286205
AP2B1,3.85454025469307,3.76703847935153,4.27398261767466,3.61651962378445,3.98132021859729,4.07066527365162,3.97394000984347,3.8824511627414,3.93863863953827,4.09901481115439,4.19406591299506,4.09726998077043,4.16009275038455,4.17775950554462,4.15671499350385,3.87212601681707,3.95212004938382,3.80307871859526,4.06385622441161,3.77390034095455,3.68524519505524,3.92488325904874,3.68892537391569,4.07128705819072,3.8989375062606,4.164355741156,4.08747048793235,4.05459670118517,3.99818202189161,3.9809868096815,3.91365265684925,4.00003930187223,4.04995519320761,3.95400015376331
WASF3,3.78218751588999,3.59461803763948,4.12810227003721,3.93250329163933,4.2390928710233,4.09205083081074,4.17553625261226,4.01112276699036,4.06113297418794,4.51693960179518,4.36656237606272,4.22407356031226,4.11070156880455,4.16551476313797,4.3365725757121,4.22348249397946,4.05689414622652,3.98599544466361,4.11919806750094,3.92452397308064,4.35921171771865,3.88151258644551,3.84502730629587,4.02825049644469,3.85632950621067,4.27218843910683,4.45453858204498,4.38673693295698,4.07719858829155,3.61162263346201,4.11225863423841,4.07551101200009,4.2080483786872,3.94354506523757
CAPZA1,4.0128771526633,4.20142730537251,3.98740243580105,3.96876430823744,3.9763901046756,4.05808411077283,3.82218881251027,3.91250720453994,3.90940763777277,3.912146513554,3.90634996705377,3.78513670902172,3.93302176631061,3.92931851544208,3.70708630696769,3.8199820229266,3.88973057362697,4.1108200945867,3.93440314849836,4.01696117360478,3.84840159209394,4.01810280786379,4.04405671160712,4.02460912442237,3.79138267487444,3.55431310483089,3.62534054540687,3.72702345487439,4.08317168464481,3.97247161958702,4.10625309520615,3.81347597133833,3.92063222785182,4.05170995308497
HSPA6,3.33237563416979,3.56837270852811,3.16280538205415,3.84221545056025,2.89876466111153,2.51134048779159,3.08177167187734,2.79440856977111,3.86276160331089,1.53200230958243,2.20381315381639,2.15505958027632,2.57028018229685,2.63286204010023,2.75199156304697,3.03280847145126,3.22818932040047,2.14968395930152,2.9663238634721,3.16207009294121,2.4880738589077,3.30372099868812,3.85438019960393,3.21911382919871,3.60045894867992,4.26651909228986,2.19914333441282,2.49480276786981,3.12252813025095,3.38544932731902,3.56679479840485,2.27951637469509,2.57314092060181,3.58236385437931
BF435290,2.43341297401771,2.36807480070204,1.98096185381413,2.15691545171011,2.46163356626785,2.20252645919156,2.21623981846044,1.96774448744532,2.53827203564821,3.59230147419332,3.17733532161096,2.25372317388776,3.3634493240134,2.83943405004617,2.7044336600522,1.86628733908419,3.13844133441975,2.91555389535475,2.63695303433686,2.88323942521618,2.49091175591106,3.20082752472749,2.25291610827902,2.65266978925049,2.80201527081634,2.99548865032358,3.60024835866496,2.2005030329388,3.00861507376788,2.00180291757082,2.78001399235055,2.83965210738257,2.16537195373203,2.19103160884862
KRAS,3.72755215491815,3.79335866859405,4.2155936295374,3.78654231437037,3.92165771227383,4.1830698228186,3.85171051353215,4.05289069545127,3.99667704031869,4.08600869338527,4.16563815916566,4.07978023156016,4.1890957603287,4.04406047861865,3.92889070690034,4.02595939620493,3.82550628281786,4.05295590134628,3.62175367568074,3.86558261969005,4.02424920428901,4.06823726877683,4.05504139310118,4.14983278975282,3.95720819444669,3.85581300757428,3.94647957950839,3.98172662119488,3.78870757996707,3.80612242615241,3.96981325909229,4.09005874682918,4.1379523418134,4.10785706111827
NNMT,2.83439717611038,3.82112779798348,3.05845145879114,3.34009177697793,3.06455906324903,2.98398331709875,3.01540376951143,2.93244129284777,3.38563093653526,2.69240623483363,2.7880275916457,2.78629915146225,2.67673657979511,3.06739078381091,2.57190439493708,3.12089032448229,2.73507727351854,3.44284492458657,3.30741302197007,3.08884420877863,3.11754570957608,3.64762430817718,4.21748018031209,3.53755856613786,3.28938290361888,2.65841305257215,2.60658341553469,2.84077083423798,3.0432616515342,2.96117183719302,4.60540619372384,2.26295865650672,2.72003023672619,3.81994087033429
MYO9B,3.62343000202251,3.698811979257,3.54170277566836,3.63813448818341,3.53421743284855,3.45259534169195,3.5706113475495,3.44725356561985,3.66202892737642,3.27333977399428,3.39150038114706,3.35941293020045,3.41471904422255,3.34168533387439,3.43671478848588,3.51964964713048,3.56553024276374,3.51037058718478,3.61233662097754,3.55293163252582,3.5623052386983,3.54236338561475,3.61599305835092,3.5250244530573,3.60362940679889,3.50414491740297,3.52170020959628,3.36055952439987,3.59293261580689,3.68659140772107,3.49542069170932,3.63739025067429,3.3441839195732,3.51964610307754
YWHAB,3.43504110215237,3.51814331542496,3.51623661933976,3.54466955974825,3.5626236351622,3.61270334589015,3.57332841616532,3.88248076478481,3.71899175813271,3.49817831511665,3.27233577071509,4.0743781597379,3.73092626319909,3.16797625319482,3.6876902533785,3.78172084507391,3.64320041632827,3.72838267990754,3.61907422542522,3.73539783229582,3.8455200931899,3.82838467025818,3.77256512217482,3.49179381193862,3.71731560100514,3.4557276371858,3.21097227890713,3.7856645399273,3.70034982197102,3.69151548123963,3.6713294012666,3.27930023925792,3.85745173008872,3.30495150549988
RNASE6,2.98610097031215,3.88845369267795,3.40025832769149,3.50614012589831,3.25803210500729,2.97771674795342,2.53212987067185,2.01068573054351,3.21793353522017,2.90243098825399,3.07533779276249,2.72776078863126,3.28684006929818,2.91216995933286,3.21428579198808,2.95942731336935,3.49028737860096,3.4889640865019,3.33048155046997,3.46030159363713,3.16698483927558,3.5584954500176,3.76650765276788,3.30634416618648,3.11872755042701,3.03116640388095,3.06884422803072,1.8059356146053,3.57090831732938,3.60695921566351,3.97520991697011,2.31865173927825,3.04184727192809,3.52004325076697
sep-11,3.29523999154211,3.49170717073672,3.90293589369057,3.04634920437759,3.56986785807194,3.55888393250874,3.48345220966462,3.45955260432975,3.78577273186235,3.89840652725994,3.90238384755795,3.68263913252064,3.79532981741432,3.98950334472262,3.59002874958547,3.6674630396124,3.41120254931094,3.20780476694204,2.9150281776699,3.43351654159882,3.52598458801885,3.84766129798951,3.59268439631543,3.44730969771463,3.8199722939117,2.97768337404189,3.82812210816992,3.66682590221754,3.17624902405853,3.43391985155647,3.4960851343977,3.59371936974798,3.73583729705178,3.9758493576504
